product_name,brand,category,price,discount_rate,rating,review_count,image_url,source,source_url
3D Angel Dot 실버 에어팟 케이스,나인틴프라이데이,오디오 액세서리,13900,0.0,5.0,11,https://img.29cm.co.kr/item/202511/11f0c057d1539999a56315adf010041e.jpg,29CM,https://product.29cm.co.kr/catalog/3643318?categoryLargeCode=294100100&categoryMediumCode=294101100&categorySmallCode=
[당일 출고][버즈] 에어팟 케이스_Summer Sweets,산사,오디오 액세서리,18240,9.0,4.5,36,https://img.29cm.co.kr/item/202507/11f057b394bc83698909a70ac0daa532.jpg,29CM,https://product.29cm.co.kr/catalog/3362291?categoryLargeCode=294100100&categoryMediumCode=294101100&categorySmallCode=
[샥즈] 오픈런 골전도 블루투스 이어폰 S805,샥즈,이어폰,152150,15.0,5.0,58,https://img.29cm.co.kr/next-product/2022/01/11/5deeedf3103649b68381c9d0ec7266b0_20220111115903.jpg,29CM,https://product.29cm.co.kr/catalog/425142?categoryLargeCode=294100100&categoryMediumCode=294101100&categorySmallCode=
MINT GOLDFISH Airpods Case,아비오에,오디오 액세서리,16000,11.0,5.0,13,https://img.29cm.co.kr/item/202508/11f078ee3eed1612964a8166430fa8b0.jpg,29CM,https://product.29cm.co.kr/catalog/3430862?categoryLargeCode=294100100&categoryMediumCode=294101100&categorySmallCode=
Tonein Red Stripe 톤인 레드 스트라이프 (에어팟 /버즈3 케이스),에이쓰리비쓰리,오디오 액세서리,12900,46.0,5.0,21,https://img.29cm.co.kr/item/202511/11f0c9a4af6f1e9fab9d335f9a88ab72.jpg,29CM,https://product.29cm.co.kr/catalog/3663169?categoryLargeCode=294100100&categoryMediumCode=294101100&categorySmallCode=
블러 토마토 [에어팟 버즈 케이스],케이스크림,오디오 액세서리,13000,0.0,4.5,24,https://img.29cm.co.kr/item/202412/11efbb72bbcee95cad1b2bee0445ff0c.jpg,29CM,https://product.29cm.co.kr/catalog/2989491?categoryLargeCode=294100100&categoryMediumCode=294101100&categorySmallCode=
Angora 니트 에어팟 케이스 2type,에이그,오디오 액세서리,16000,0.0,0.0,0,https://img.29cm.co.kr/item/202603/11f129f208195bb994547b3b2afdc1c6.jpg,29CM,https://product.29cm.co.kr/catalog/3890434?categoryLargeCode=294100100&categoryMediumCode=294101100&categorySmallCode=
Pink Blur Airpods case,아비오에,이어폰/헤드폰 케이스,16000,11.0,5.0,176,https://img.29cm.co.kr/item/202405/11ef1899b07d505a892bbb9f39315b16.jpg,29CM,https://product.29cm.co.kr/catalog/2658164?categoryLargeCode=294100100&categoryMediumCode=294101100&categorySmallCode=
[당일 출고][버즈] 에어팟 케이스_Dawn Cloud,산사,오디오 액세서리,18240,9.0,5.0,160,https://img.29cm.co.kr/next-product/2023/05/29/16c9b1ba013e4fc18a3282f3e3a72bed_20230529213110.jpg,29CM,https://product.29cm.co.kr/catalog/2097938?categoryLargeCode=294100100&categoryMediumCode=294101100&categorySmallCode=
[29CM 단독 특가] 보스 QC 헤드폰,보스,헤드폰,319000,9.0,5.0,46,https://img.29cm.co.kr/item/202604/11f13c5f02b67ef7bc929ded3d064a3d.jpg,29CM,https://product.29cm.co.kr/catalog/3470740?categoryLargeCode=294100100&categoryMediumCode=294101100&categorySmallCode=
삼성공식파트너 하만카돈 ONYX STUDIO8 블루투스 스피커 오닉스 스튜디오8,하만카돈,스피커,229000,0.0,5.0,75,https://img.29cm.co.kr/item/202412/11efb1395784d582ad1b4b7ad1beabc3.jpg,29CM,https://product.29cm.co.kr/catalog/2248344?categoryLargeCode=294100100&categoryMediumCode=294101100&categorySmallCode=
니도 액세서리 백 - 델 디아,코토팍시,남성액세서리,65000,0.0,4.5,5,https://img.29cm.co.kr/item/202509/11f098fadab646aa920c7d2aeb392d82.png,29CM,https://product.29cm.co.kr/catalog/3525700?categoryLargeCode=273100100&categoryMediumCode=273110100&categorySmallCode=
[빛의 모양] tablet/book pouch,에이드런,태블릿 액세서리,42000,0.0,5.0,6,https://img.29cm.co.kr/item/202403/11eeec21b8cccf3f88b1816a8c6ea3e9.jpg,29CM,https://product.29cm.co.kr/catalog/2557327?categoryLargeCode=273100100&categoryMediumCode=273110100&categorySmallCode=
503295 RECYCLED PLASTIC STRIPE BAGSquare C,푸에브코,여성가방,33000,0.0,5.0,1,https://img.29cm.co.kr/item/202602/11f107ce41f5a0f0a3c0bb8c9d9a39ad.jpg,29CM,https://product.29cm.co.kr/catalog/3786776?categoryLargeCode=273100100&categoryMediumCode=273110100&categorySmallCode=
알피타 미니 백 - 델 디아,코토팍시,여성가방,24000,0.0,5.0,1,https://img.29cm.co.kr/item/202601/11f0fb2272c15ce0a3c0cf571e2d7b58.jpeg,29CM,https://product.29cm.co.kr/catalog/3744930?categoryLargeCode=273100100&categoryMediumCode=273110100&categorySmallCode=
다이니마 사코슈 백 - 2 Colors,쉘코퍼레이션,여성의류,51300,5.0,5.0,2,https://img.29cm.co.kr/item/202601/11f0ec7abaa1174ea5402190c75ede3b.jpg,29CM,https://product.29cm.co.kr/catalog/3543781?categoryLargeCode=273100100&categoryMediumCode=273110100&categorySmallCode=
[ECO] Airport Mini Slipper & Bag (4Colors),프랭클리,슬라이드,28800,10.0,5.0,26,https://img.29cm.co.kr/item/202407/11ef39b5ff2a4a2589fb6d625a9723a6.jpg,29CM,https://product.29cm.co.kr/catalog/2704030?categoryLargeCode=273100100&categoryMediumCode=273110100&categorySmallCode=
Roman Holiday Dress(2color),플로움,한복/드레스,170280,14.0,5.0,314,https://img.29cm.co.kr/item/202401/11eeb440b0a3b84b91eb55c96f985238.jpg,29CM,https://product.29cm.co.kr/catalog/2416498?categoryLargeCode=268100100&categoryMediumCode=268127100&categorySmallCode=
Heart Wave Dress(2color),플로움,한복/드레스,258000,13.0,5.0,32,https://img.29cm.co.kr/item/202401/11eebab00ca7874191ebfb5d0716898c.jpg,29CM,https://product.29cm.co.kr/catalog/2419695?categoryLargeCode=268100100&categoryMediumCode=268127100&categorySmallCode=
Santorini Dress(Navy),플로움,한복/드레스,213280,14.0,5.0,50,https://img.29cm.co.kr/item/202404/11eef2dd1db1f562bb6ad5cc29c6c785.jpg,29CM,https://product.29cm.co.kr/catalog/2563565?categoryLargeCode=268100100&categoryMediumCode=268127100&categorySmallCode=
Adeline Tweed Mini Dress(3color),플로움,한복/드레스,230480,14.0,5.0,45,https://img.29cm.co.kr/item/202401/11eebb734129425683778fdc09bc6c4c.jpg,29CM,https://product.29cm.co.kr/catalog/2419655?categoryLargeCode=268100100&categoryMediumCode=268127100&categorySmallCode=
Heritage Square Dress - Mini(3color),플로움,한복/드레스,278000,13.0,5.0,12,https://img.29cm.co.kr/item/202411/11efa63de798ef1d9d18e35856404b00.jpg,29CM,https://product.29cm.co.kr/catalog/2953373?categoryLargeCode=268100100&categoryMediumCode=268127100&categorySmallCode=
Rose Vine Bustier Dress Long,플로움,한복/드레스,170280,14.0,5.0,67,https://img.29cm.co.kr/item/202401/11eeb9bf5c9aba10b23865442a23ec45.jpg,29CM,https://product.29cm.co.kr/catalog/2419853?categoryLargeCode=268100100&categoryMediumCode=268127100&categorySmallCode=
Santorini Dress(White),플로움,한복/드레스,213280,14.0,5.0,38,https://img.29cm.co.kr/item/202404/11eef79b0a376cf2bb6ae15c10811183.jpg,29CM,https://product.29cm.co.kr/catalog/2567908?categoryLargeCode=268100100&categoryMediumCode=268127100&categorySmallCode=
Daisy Puff Sleeve Dress,플로움,한복/드레스,196080,14.0,5.0,25,https://img.29cm.co.kr/item/202406/11ef32ceeded53f3aad213c63771b2a8.jpg,29CM,https://product.29cm.co.kr/catalog/2692367?categoryLargeCode=268100100&categoryMediumCode=268127100&categorySmallCode=
Cup Cake Dress Mini (5color),플로움,한복/드레스,243380,14.0,5.0,44,https://img.29cm.co.kr/item/202401/11eebe73bc50eafd91eb5b230c47f79b.jpg,29CM,https://product.29cm.co.kr/catalog/2419809?categoryLargeCode=268100100&categoryMediumCode=268127100&categorySmallCode=
Jane Shell Dress(3color),플로움,한복/드레스,308000,11.0,5.0,11,https://img.29cm.co.kr/item/202404/11eef2e34a7f2b8abb6a93d94054e05a.jpg,29CM,https://product.29cm.co.kr/catalog/2567935?categoryLargeCode=268100100&categoryMediumCode=268127100&categorySmallCode=
Summer Cup Cake Dress(5color),플로움,한복/드레스,170280,14.0,5.0,25,https://img.29cm.co.kr/item/202401/11eeb9d7c98111228377299b5afae20b.jpg,29CM,https://product.29cm.co.kr/catalog/2419727?categoryLargeCode=268100100&categoryMediumCode=268127100&categorySmallCode=
Bridal Rose Garden Dress_black,가니송,한복/드레스,378000,12.0,0.0,0,https://img.29cm.co.kr/item/202601/11f0fcef17a7c704a540358624fb7f13.jpg,29CM,https://product.29cm.co.kr/catalog/3741375?categoryLargeCode=268100100&categoryMediumCode=268127100&categorySmallCode=
Adeline Tweed Dress - Long(2color),플로움,한복/드레스,258000,13.0,5.0,30,https://img.29cm.co.kr/item/202401/11eebb72f77798df91eb871f15ed6aa1.jpg,29CM,https://product.29cm.co.kr/catalog/2419653?categoryLargeCode=268100100&categoryMediumCode=268127100&categorySmallCode=
Petit Ribbon Dress(2color),플로움,한복/드레스,144480,14.0,5.0,27,https://img.29cm.co.kr/item/202401/11eeb9ad8d3f4a3791eb97f7231ff0ec.jpg,29CM,https://product.29cm.co.kr/catalog/2419740?categoryLargeCode=268100100&categoryMediumCode=268127100&categorySmallCode=
Ete Cup Cake Dress(4color),플로움,한복/드레스,221880,14.0,5.0,23,https://img.29cm.co.kr/item/202401/11eebaaf5a8b0fcf91ebcf5aea29609a.jpg,29CM,https://product.29cm.co.kr/catalog/2419705?categoryLargeCode=268100100&categoryMediumCode=268127100&categorySmallCode=
The Classic Dress(4color),플로움,한복/드레스,328000,11.0,5.0,22,https://img.29cm.co.kr/item/202401/11eebaaf92f5817991ebe12c42df60aa.jpg,29CM,https://product.29cm.co.kr/catalog/2419702?categoryLargeCode=268100100&categoryMediumCode=268127100&categorySmallCode=
Tweed Petit Ribbon Dress ,플로움,한복/드레스,157380,14.0,4.5,22,https://img.29cm.co.kr/item/202409/11ef6b21c74c8c7a8f47ddc9a5f69d6d.jpg,29CM,https://product.29cm.co.kr/catalog/2809420?categoryLargeCode=268100100&categoryMediumCode=268127100&categorySmallCode=
Mermaid Falling For You Dress - Long(2color),플로움,한복/드레스,308000,11.0,5.0,21,https://img.29cm.co.kr/item/202401/11eebb8eafeb567b91eb392f1f463d4c.jpg,29CM,https://product.29cm.co.kr/catalog/2433440?categoryLargeCode=268100100&categoryMediumCode=268127100&categorySmallCode=
Cezanne Dress(2color),플로움,한복/드레스,213280,14.0,5.0,14,https://img.29cm.co.kr/item/202406/11ef32c2288084a9aad27b3c603a341b.jpg,29CM,https://product.29cm.co.kr/catalog/2692381?categoryLargeCode=268100100&categoryMediumCode=268127100&categorySmallCode=
Petit Ribbon Bustier Dress(2color),플로움,한복/드레스,170280,14.0,5.0,18,https://img.29cm.co.kr/item/202401/11eeb8d480642bf591eb93204b1857b1.jpg,29CM,https://product.29cm.co.kr/catalog/2419649?categoryLargeCode=268100100&categoryMediumCode=268127100&categorySmallCode=
Novella Dress(3color),플로움,한복/드레스,278000,13.0,4.5,9,https://img.29cm.co.kr/item/202401/11eeb8d2f06aad3391eb936d646ffef9.jpg,29CM,https://product.29cm.co.kr/catalog/2419648?categoryLargeCode=268100100&categoryMediumCode=268127100&categorySmallCode=
Emily Dress,플로움,한복/드레스,221880,14.0,4.5,8,https://img.29cm.co.kr/item/202401/11eebb6997e56fd6b23897e3ad2ab7a0.jpg,29CM,https://product.29cm.co.kr/catalog/2419665?categoryLargeCode=268100100&categoryMediumCode=268127100&categorySmallCode=
Ribbon Puff Dress(2color),플로움,한복/드레스,239080,14.0,5.0,11,https://img.29cm.co.kr/item/202402/11eed21d252fd480b2383f767e96d154.jpg,29CM,https://product.29cm.co.kr/catalog/2488943?categoryLargeCode=268100100&categoryMediumCode=268127100&categorySmallCode=
Heartweed Dress-Black,플로움,한복/드레스,258000,13.0,5.0,46,https://img.29cm.co.kr/item/202401/11eebaa869026270b2381b7652214d9b.jpg,29CM,https://product.29cm.co.kr/catalog/2419794?categoryLargeCode=268100100&categoryMediumCode=268127100&categorySmallCode=
Diana Bustier Dress(2color),플로움,한복/드레스,204680,14.0,5.0,3,https://img.29cm.co.kr/item/202401/11eebb69a51c75e191eb972e0eeaa922.jpg,29CM,https://product.29cm.co.kr/catalog/2419664?categoryLargeCode=268100100&categoryMediumCode=268127100&categorySmallCode=
Fluttering Bustier Dress(2color),플로움,한복/드레스,221880,14.0,5.0,4,https://img.29cm.co.kr/item/202406/11ef32b4a58dcc0389fb495532261951.jpg,29CM,https://product.29cm.co.kr/catalog/2692394?categoryLargeCode=268100100&categoryMediumCode=268127100&categorySmallCode=
Mini Heart Bustier Dress(4color),플로움,한복/드레스,161680,14.0,4.5,13,https://img.29cm.co.kr/item/202401/11eeb9d7eee4726f91eb8febf1ae46f5.jpg,29CM,https://product.29cm.co.kr/catalog/2419725?categoryLargeCode=268100100&categoryMediumCode=268127100&categorySmallCode=
Heart Mermaid Dress(4color) ,플로움,한복/드레스,230480,14.0,5.0,12,https://img.29cm.co.kr/item/202404/11eef2dfd1be43d588b1c31bea61bdf0.jpg,29CM,https://product.29cm.co.kr/catalog/2567900?categoryLargeCode=268100100&categoryMediumCode=268127100&categorySmallCode=
Bella Sleeveless Dress - Mini,플로움,한복/드레스,298000,12.0,0.0,0,https://img.29cm.co.kr/item/202503/11f00aae5a5592178e7bc57337fdfb86.jpg,29CM,https://product.29cm.co.kr/catalog/3167315?categoryLargeCode=268100100&categoryMediumCode=268127100&categorySmallCode=
[29CM 단독]Bridal Low Low Dress_white,가니송,한복/드레스,443000,0.0,0.0,0,https://img.29cm.co.kr/item/202603/11f1274a81a0385bb493d5e6818c00f5.jpg,29CM,https://product.29cm.co.kr/catalog/3874066?categoryLargeCode=268100100&categoryMediumCode=268127100&categorySmallCode=
Breeze Dress - Mini(4color),플로움,한복/드레스,221880,14.0,5.0,6,https://img.29cm.co.kr/item/202401/11eeb9b56956f6c391eb7d190d474004.jpg,29CM,https://product.29cm.co.kr/catalog/2419753?categoryLargeCode=268100100&categoryMediumCode=268127100&categorySmallCode=
Bridal Serenity Chapel Dress_white,가니송,한복/드레스,368000,0.0,0.0,0,https://img.29cm.co.kr/item/202601/11f0fcef484e0074a5408f56449db354.jpg,29CM,https://product.29cm.co.kr/catalog/3741402?categoryLargeCode=268100100&categoryMediumCode=268127100&categorySmallCode=
Classic Hepburn Dress(2color),플로움,롱 원피스,308000,11.0,0.0,0,https://img.29cm.co.kr/item/202409/11ef6b305248594e8f47fd4ed0ca8656.jpg,29CM,https://product.29cm.co.kr/catalog/2809142?categoryLargeCode=268100100&categoryMediumCode=268127100&categorySmallCode=
Bridal Cowl Neck Ribbon Tail Dress_white,가니송,한복/드레스,362000,12.0,0.0,0,https://img.29cm.co.kr/item/202601/11f0fcef33cb9ac6a5404dc2896af622.jpg,29CM,https://product.29cm.co.kr/catalog/3741380?categoryLargeCode=268100100&categoryMediumCode=268127100&categorySmallCode=
Iconic Dress - Long(3color),플로움,한복/드레스,230480,14.0,5.0,9,https://img.29cm.co.kr/item/202411/11efa63f63ca2ff59d187dcd927a4bb1.jpg,29CM,https://product.29cm.co.kr/catalog/2953359?categoryLargeCode=268100100&categoryMediumCode=268127100&categorySmallCode=
Side Slit Dress(3color),플로움,한복/드레스,144480,14.0,4.5,23,https://img.29cm.co.kr/item/202403/11eee0439b589b1082f21d85b02fbcbb.jpg,29CM,https://product.29cm.co.kr/catalog/2523291?categoryLargeCode=268100100&categoryMediumCode=268127100&categorySmallCode=
Bridal Clover Two-piece Dress_ivory,가니송,한복/드레스,483000,0.0,0.0,0,https://img.29cm.co.kr/item/202601/11f0fceee49792aea3c0438627c565ef.jpg,29CM,https://product.29cm.co.kr/catalog/3741366?categoryLargeCode=268100100&categoryMediumCode=268127100&categorySmallCode=
Bridal Sweetheart Dress_pink,가니송,한복/드레스,349000,0.0,0.0,0,https://img.29cm.co.kr/item/202601/11f0fcef267dd842a3c0658b20190b39.jpg,29CM,https://product.29cm.co.kr/catalog/3741379?categoryLargeCode=268100100&categoryMediumCode=268127100&categorySmallCode=
Ribbon Sleeveless Dress(2color),플로움,한복/드레스,170280,14.0,5.0,17,https://img.29cm.co.kr/item/202406/11ef32b89fcabd7789fb8d151871da09.jpg,29CM,https://product.29cm.co.kr/catalog/2692389?categoryLargeCode=268100100&categoryMediumCode=268127100&categorySmallCode=
Moon River Bustier Dress,플로움,미디 원피스,213280,14.0,5.0,8,https://img.29cm.co.kr/item/202401/11eebaaf74cb56948377c765b0a75e84.jpg,29CM,https://product.29cm.co.kr/catalog/2419703?categoryLargeCode=268100100&categoryMediumCode=268127100&categorySmallCode=
Bridal Wave to Moon Dress_white,가니송,한복/드레스,463000,0.0,0.0,0,https://img.29cm.co.kr/item/202601/11f0fcee9a2a1392a540118083882105.jpg,29CM,https://product.29cm.co.kr/catalog/3741362?categoryLargeCode=268100100&categoryMediumCode=268127100&categorySmallCode=
Denim Bustier Mini Dress,플로움,한복/드레스,187480,14.0,5.0,6,https://img.29cm.co.kr/item/202403/11eee0477f0cd01891a55b113baaef79.jpg,29CM,https://product.29cm.co.kr/catalog/2523303?categoryLargeCode=268100100&categoryMediumCode=268127100&categorySmallCode=
knot Belt Mini Dress(2color),플로움,한복/드레스,187480,14.0,5.0,12,https://img.29cm.co.kr/item/202402/11eed21d1459d4e28377711dcf403c1b.jpg,29CM,https://product.29cm.co.kr/catalog/2488944?categoryLargeCode=268100100&categoryMediumCode=268127100&categorySmallCode=
Blooming Halter Neck Dress - Mini(5color),플로움,한복/드레스,187480,14.0,5.0,19,https://img.29cm.co.kr/item/202401/11eebaaeddeb11d391eb01c0bb65e4b9.jpg,29CM,https://product.29cm.co.kr/catalog/2419714?categoryLargeCode=268100100&categoryMediumCode=268127100&categorySmallCode=
Bridal Ivy Dress_vivid pink,가니송,한복/드레스,341000,0.0,0.0,0,https://img.29cm.co.kr/item/202601/11f0fcef08c35ee0a3c087add60ad73b.jpg,29CM,https://product.29cm.co.kr/catalog/3741374?categoryLargeCode=268100100&categoryMediumCode=268127100&categorySmallCode=
Satin Diana Dress(2color),플로움,한복/드레스,308000,11.0,5.0,6,https://img.29cm.co.kr/item/202404/11eef2deb93d55b788b10da69123c230.jpg,29CM,https://product.29cm.co.kr/catalog/2567863?categoryLargeCode=268100100&categoryMediumCode=268127100&categorySmallCode=
Bridal Afterglow Dress_white,가니송,한복/드레스,512000,0.0,0.0,0,https://img.29cm.co.kr/item/202601/11f0fcef8fd8f98ca540a13fe115ef3c.jpg,29CM,https://product.29cm.co.kr/catalog/3741403?categoryLargeCode=268100100&categoryMediumCode=268127100&categorySmallCode=
Kate Dress - Long(2color),플로움,한복/드레스,278000,13.0,5.0,3,https://img.29cm.co.kr/item/202401/11eeb9a0798d18e191ebe99e25b7eb35.jpg,29CM,https://product.29cm.co.kr/catalog/2419758?categoryLargeCode=268100100&categoryMediumCode=268127100&categorySmallCode=
Golden Bead Dress Mini(2color),플로움,한복/드레스,221880,14.0,5.0,8,https://img.29cm.co.kr/item/202403/11eee27ac018c4b69a76f35f5a86a780.jpg,29CM,https://product.29cm.co.kr/catalog/2523301?categoryLargeCode=268100100&categoryMediumCode=268127100&categorySmallCode=
Dear Tweed Dress(2color),플로움,한복/드레스,288000,12.0,5.0,3,https://img.29cm.co.kr/item/202402/11eed5d145fd6742837785636d861868.jpg,29CM,https://product.29cm.co.kr/catalog/2488945?categoryLargeCode=268100100&categoryMediumCode=268127100&categorySmallCode=
Santorini Dress(White),플로움,한복/드레스,213280,14.0,5.0,38,https://img.29cm.co.kr/item/202404/11eef79b0a376cf2bb6ae15c10811183.jpg,29CM,https://product.29cm.co.kr/catalog/2567908
Daisy Puff Sleeve Dress,플로움,한복/드레스,196080,14.0,5.0,25,https://img.29cm.co.kr/item/202406/11ef32ceeded53f3aad213c63771b2a8.jpg,29CM,https://product.29cm.co.kr/catalog/2692367
Petit Ribbon Dress(2color),플로움,한복/드레스,144480,14.0,5.0,27,https://img.29cm.co.kr/item/202401/11eeb9ad8d3f4a3791eb97f7231ff0ec.jpg,29CM,https://product.29cm.co.kr/catalog/2419740
Roman Holiday Dress(2color),플로움,한복/드레스,170280,14.0,5.0,314,https://img.29cm.co.kr/item/202401/11eeb440b0a3b84b91eb55c96f985238.jpg,29CM,https://product.29cm.co.kr/catalog/2416498
Santorini Dress(Navy),플로움,한복/드레스,213280,14.0,5.0,50,https://img.29cm.co.kr/item/202404/11eef2dd1db1f562bb6ad5cc29c6c785.jpg,29CM,https://product.29cm.co.kr/catalog/2563565
[29CM 단독]Bridal Low Low Dress_white,가니송,한복/드레스,443000,0.0,0.0,0,https://img.29cm.co.kr/item/202603/11f1274a81a0385bb493d5e6818c00f5.jpg,29CM,https://product.29cm.co.kr/catalog/3874066
Adeline Tweed Mini Dress(3color),플로움,한복/드레스,230480,14.0,5.0,45,https://img.29cm.co.kr/item/202401/11eebb734129425683778fdc09bc6c4c.jpg,29CM,https://product.29cm.co.kr/catalog/2419655
Tweed Petit Ribbon Dress ,플로움,한복/드레스,157380,14.0,4.5,22,https://img.29cm.co.kr/item/202409/11ef6b21c74c8c7a8f47ddc9a5f69d6d.jpg,29CM,https://product.29cm.co.kr/catalog/2809420
Breeze Dress - Mini(4color),플로움,한복/드레스,221880,14.0,5.0,6,https://img.29cm.co.kr/item/202401/11eeb9b56956f6c391eb7d190d474004.jpg,29CM,https://product.29cm.co.kr/catalog/2419753
Jane Shell Dress(3color),플로움,한복/드레스,308000,11.0,5.0,11,https://img.29cm.co.kr/item/202404/11eef2e34a7f2b8abb6a93d94054e05a.jpg,29CM,https://product.29cm.co.kr/catalog/2567935
Heart Mermaid Dress(4color) ,플로움,한복/드레스,230480,14.0,5.0,12,https://img.29cm.co.kr/item/202404/11eef2dfd1be43d588b1c31bea61bdf0.jpg,29CM,https://product.29cm.co.kr/catalog/2567900
Bridal Serenity Chapel Dress_white,가니송,한복/드레스,368000,0.0,0.0,0,https://img.29cm.co.kr/item/202601/11f0fcef484e0074a5408f56449db354.jpg,29CM,https://product.29cm.co.kr/catalog/3741402
Heart Wave Dress(2color),플로움,한복/드레스,258000,13.0,5.0,32,https://img.29cm.co.kr/item/202401/11eebab00ca7874191ebfb5d0716898c.jpg,29CM,https://product.29cm.co.kr/catalog/2419695
Bridal Cowl Neck Ribbon Tail Dress_white,가니송,한복/드레스,362000,12.0,0.0,0,https://img.29cm.co.kr/item/202601/11f0fcef33cb9ac6a5404dc2896af622.jpg,29CM,https://product.29cm.co.kr/catalog/3741380
Classic Hepburn Dress(2color),플로움,롱 원피스,308000,11.0,0.0,0,https://img.29cm.co.kr/item/202409/11ef6b305248594e8f47fd4ed0ca8656.jpg,29CM,https://product.29cm.co.kr/catalog/2809142
Blooming Halter Neck Dress - Mini(5color),플로움,한복/드레스,187480,14.0,5.0,19,https://img.29cm.co.kr/item/202401/11eebaaeddeb11d391eb01c0bb65e4b9.jpg,29CM,https://product.29cm.co.kr/catalog/2419714
Bridal Can Can Mini Dress_white,가니송,한복/드레스,378000,0.0,0.0,0,https://img.29cm.co.kr/item/202601/11f0fcf02bac06d4a3c02b1ee4d95fd9.jpg,29CM,https://product.29cm.co.kr/catalog/3741405
Fluttering Bustier Dress(2color),플로움,한복/드레스,221880,14.0,5.0,4,https://img.29cm.co.kr/item/202406/11ef32b4a58dcc0389fb495532261951.jpg,29CM,https://product.29cm.co.kr/catalog/2692394
Ribbon Sleeveless Dress(2color),플로움,한복/드레스,170280,14.0,5.0,17,https://img.29cm.co.kr/item/202406/11ef32b89fcabd7789fb8d151871da09.jpg,29CM,https://product.29cm.co.kr/catalog/2692389
Bridal Rose Garden Dress_black,가니송,한복/드레스,378000,12.0,0.0,0,https://img.29cm.co.kr/item/202601/11f0fcef17a7c704a540358624fb7f13.jpg,29CM,https://product.29cm.co.kr/catalog/3741375
Rose Vine Bustier Dress Long,플로움,한복/드레스,170280,14.0,5.0,67,https://img.29cm.co.kr/item/202401/11eeb9bf5c9aba10b23865442a23ec45.jpg,29CM,https://product.29cm.co.kr/catalog/2419853
Bridal Wave to Moon Dress_white,가니송,한복/드레스,463000,0.0,0.0,0,https://img.29cm.co.kr/item/202601/11f0fcee9a2a1392a540118083882105.jpg,29CM,https://product.29cm.co.kr/catalog/3741362
The Classic Dress(4color),플로움,한복/드레스,328000,11.0,5.0,22,https://img.29cm.co.kr/item/202401/11eebaaf92f5817991ebe12c42df60aa.jpg,29CM,https://product.29cm.co.kr/catalog/2419702
Summer Trench Dress,플로움,한복/드레스,213280,14.0,5.0,9,https://img.29cm.co.kr/item/202404/11eef2dc9ecd854588b1d7d7d3cfc7a4.jpg,29CM,https://product.29cm.co.kr/catalog/2563562
Bridal Clover Two-piece Dress_ivory,가니송,한복/드레스,483000,0.0,0.0,0,https://img.29cm.co.kr/item/202601/11f0fceee49792aea3c0438627c565ef.jpg,29CM,https://product.29cm.co.kr/catalog/3741366
Mini Heart Bustier Dress(4color),플로움,한복/드레스,161680,14.0,4.5,13,https://img.29cm.co.kr/item/202401/11eeb9d7eee4726f91eb8febf1ae46f5.jpg,29CM,https://product.29cm.co.kr/catalog/2419725
Cezanne Dress(2color),플로움,한복/드레스,213280,14.0,5.0,14,https://img.29cm.co.kr/item/202406/11ef32c2288084a9aad27b3c603a341b.jpg,29CM,https://product.29cm.co.kr/catalog/2692381
Summer Cup Cake Dress(5color),플로움,한복/드레스,170280,14.0,5.0,25,https://img.29cm.co.kr/item/202401/11eeb9d7c98111228377299b5afae20b.jpg,29CM,https://product.29cm.co.kr/catalog/2419727
Ribbon Puff Dress(2color),플로움,한복/드레스,239080,14.0,5.0,11,https://img.29cm.co.kr/item/202402/11eed21d252fd480b2383f767e96d154.jpg,29CM,https://product.29cm.co.kr/catalog/2488943
Heartweed Dress-Black,플로움,한복/드레스,258000,13.0,5.0,46,https://img.29cm.co.kr/item/202401/11eebaa869026270b2381b7652214d9b.jpg,29CM,https://product.29cm.co.kr/catalog/2419794
Petit Ribbon Bustier Dress(2color),플로움,한복/드레스,170280,14.0,5.0,18,https://img.29cm.co.kr/item/202401/11eeb8d480642bf591eb93204b1857b1.jpg,29CM,https://product.29cm.co.kr/catalog/2419649
Cup Cake Dress Mini (5color),플로움,한복/드레스,243380,14.0,5.0,44,https://img.29cm.co.kr/item/202401/11eebe73bc50eafd91eb5b230c47f79b.jpg,29CM,https://product.29cm.co.kr/catalog/2419809
Heritage Square Dress - Mini(3color),플로움,한복/드레스,278000,13.0,5.0,12,https://img.29cm.co.kr/item/202411/11efa63de798ef1d9d18e35856404b00.jpg,29CM,https://product.29cm.co.kr/catalog/2953373
Ete Cup Cake Dress(4color),플로움,한복/드레스,221880,14.0,5.0,23,https://img.29cm.co.kr/item/202401/11eebaaf5a8b0fcf91ebcf5aea29609a.jpg,29CM,https://product.29cm.co.kr/catalog/2419705
Bridal Sweetheart Dress_pink,가니송,한복/드레스,349000,0.0,0.0,0,https://img.29cm.co.kr/item/202601/11f0fcef267dd842a3c0658b20190b39.jpg,29CM,https://product.29cm.co.kr/catalog/3741379
Adeline Tweed Dress - Long(2color),플로움,한복/드레스,258000,13.0,5.0,30,https://img.29cm.co.kr/item/202401/11eebb72f77798df91eb871f15ed6aa1.jpg,29CM,https://product.29cm.co.kr/catalog/2419653
Bridal Afterglow Dress_white,가니송,한복/드레스,512000,0.0,0.0,0,https://img.29cm.co.kr/item/202601/11f0fcef8fd8f98ca540a13fe115ef3c.jpg,29CM,https://product.29cm.co.kr/catalog/3741403
